id,name,description,tier,set,created_at,updated_at,gear_type,char_id,stat_id,role_id,gear_skill
485,Halidom of Trovatia,"[Enchanting Flow] After movement, absorbs DMG equal to 160% of ATK for 3 sec, then creates a shield that is immune to CC, and mana cost of [Alluring Ambush] is decreased by 1.",T10,,2020-06-15 12:27:44.249417,2020-06-15 12:27:44.249417,9-UT,32,109,NULL,2
486,Veil of Charm,[Dance of the Desert] Skill cooldown is decreased by 30% and Penetration is increased by 100 during skill activation.,T10,,2020-06-15 12:28:07.694736,2020-06-15 12:28:07.694736,9-UT,32,109,NULL,3
487,Earrings of God Dragon,"[Blessing of Oasis] Increases DEF boost by 50%. Upon gaining Blessing of Oasis, increases ATK Spd by 100 for 5 sec.",T10,,2020-06-15 12:28:13.418199,2020-06-15 12:28:13.418199,9-UT,32,109,NULL,4
488,Tarot Card of the Moon,[G-go Away!] Increase DMG by 50% and reduces hit enemies' Heal Rate by 20%.,T10,,2020-06-15 12:28:24.409393,2020-06-15 12:28:24.409393,9-UT,33,109,NULL,1
489,Fairy's Scent,[Bear Up...!] Increases Heal Rate by 50% and Crit DMG by 20%. [You Scare Me...!] Increases DMG by 50% and reduces target's M.DEF by 10%.,T10,,2020-06-15 12:28:30.281829,2020-06-15 12:28:30.281829,9-UT,33,109,NULL,2
490,Blessed Protection,[Leave Me Alone...!] Skill duration is increased by 1 sec and each hit increases M.DMG the target receives by 1%.,T10,,2020-06-15 12:28:36.111368,2020-06-15 12:28:36.111368,9-UT,33,109,NULL,3
491,Tear of Soul,[Together Forever…] Increases ATK boost by 50%. Allies under Soul Link have their Heal Rate increased by 10%.,T10,,2020-06-15 12:28:48.529118,2020-06-15 12:28:48.529118,9-UT,33,109,NULL,4
492,Ancient Letter Encyclopedia - First Volume,[Rune of Frailty] Becomes irremovable and increases DMG by 20%.,T10,,2020-06-15 12:29:01.175166,2020-06-15 12:29:01.175166,9-UT,34,109,NULL,1
493,Ink of Vitality,[Rune of Healing] Increases Heal Rate by 50% and P.Crit Resistance of allies by 100 for 10 sec.,T10,,2020-06-15 12:29:07.94597,2020-06-15 12:29:07.94597,9-UT,34,109,NULL,2
494,Scroll of Memories,"[Rune of Silence] Target takes 15% increased DMG for 10 sec, and target's CC resistance is reduced by 120.",T10,,2020-06-15 12:29:13.143331,2020-06-15 12:29:13.143331,9-UT,34,109,NULL,3
495,Golden Magnifier,[Rune of Protection] Increases the number of targets by 1. Targets have their ATK Spd increased by 200 for the duration of skill.,T10,,2020-06-15 12:29:19.520531,2020-06-15 12:29:19.520531,9-UT,34,109,NULL,4
496,Old Silver Cup,[Blood Orb] Increases DMG by 50% and leaves 5 stacks of Blood Curse on the target.,T10,,2020-06-15 12:29:37.792209,2020-06-15 12:29:37.792209,9-UT,35,109,NULL,1
497,Spell of Bloody Mist,[Blood Zone] Increases DMG by 20% and the effect duration by 2 sec.,T10,,2020-06-15 12:29:44.138753,2020-06-15 12:29:44.138753,9-UT,35,109,NULL,2
498,Blood of the Ancients,"[Blood Banquet] DMG is increased by 20%, and upon Crit Hit, recovers 400 mana.",T10,,2020-06-15 12:29:52.481291,2020-06-15 12:29:52.481291,9-UT,35,109,NULL,3
499,Red Ring,"[Blood Dominator] Increases DMG of Blood Curse by 50%. Upon attacking enemies inflicted with 100 or more stacks of Blood Curse, increases own ATK by 1% for 10 sec. ATK boost can be stacked up to max 10 times.",T10,,2020-06-15 12:29:58.767092,2020-06-15 12:29:58.767092,9-UT,35,109,NULL,4
500,Whisper of Sea,[Aqua Tempest] Reduces Cooldown by 2.5 sec and enemies inflicted by Aqua Tempest take 10% increased P.DMG.,T10,,2020-06-15 12:30:08.742792,2020-06-15 12:30:08.742792,9-UT,36,109,NULL,1
501,Heart of Flow,"[Everlasting Oasis] The effect cannot be dispelled, and Crit DMG is increased by 20% during skill duration.",T10,,2020-06-15 12:30:15.975913,2020-06-15 12:30:15.975913,9-UT,36,109,NULL,2
502,Bottomless Kettle of Elementals,"[Celestial Cataract] Upon each ATK there is a 7% chance of throwing a big water drop, dealing 100% of ATK as P.DMG and increasing own Crit DMG by 2% for 7 sec.",T10,,2020-06-15 12:30:22.117969,2020-06-15 12:30:22.117969,9-UT,36,109,NULL,3
503,Key of Purity,"[Aqua Purification] Every 10 sec, increases own Crit DMG by 80% and Mana Recovery/Sec by 30% for 5 sec.",T10,,2020-06-15 12:30:28.003004,2020-06-15 12:30:28.003004,9-UT,36,109,NULL,4
504,Basic Combat Techniques of Orvelian Knights,"[Cut Ground] For 10 sec, reduces the target's P.Block by 500 and CC Resist by 100.",T10,,2020-06-15 12:30:36.657914,2020-06-15 12:30:36.657914,9-UT,37,109,NULL,1
505,Wooden Doll Miniature,[Shrouding Creed] Reduces Mana Cost by 1 and recovers target's Mana by 400.,T10,,2020-06-15 12:30:42.412137,2020-06-15 12:30:42.412137,9-UT,37,109,NULL,2
506,Sea of Invocation,"[Knight's Creed] Reduces Cooldown by 30%, and increases P.Weakness of the target by 10% for 10 seconds.",T10,,2020-06-15 12:30:48.377121,2020-06-15 12:30:48.377121,9-UT,37,109,NULL,3
507,Father's Shield,"[The Last Gatekeeper] Increases own M.Block by 200. Upon block, the number of Endurance Stacks increases by 1.",T10,,2020-06-15 12:30:53.792593,2020-06-15 12:30:53.792593,9-UT,37,109,NULL,4
508,Book of Life,[Thornbush Forest] Increases DMG by 50% and reduces Cooldown by 1.2 sec.,T10,,2020-06-15 12:31:14.182017,2020-06-15 12:31:14.182017,9-UT,38,109,NULL,1
509,Deadly Belladonna,"[Seed of Belladonna] Reduces Mana Cost by 1, Mana of hit enemies by 200, and recovers own Mana by 100.",T10,,2020-06-15 12:31:23.662067,2020-06-15 12:31:23.662067,9-UT,38,109,NULL,2
510,Root of the World Tree,"[Wrath of the Forest] DMG is increased by 20%. Upon Crit Hit on enemies with over 5 stacks of Poison, skill cooldown is reduced by 4%.",T10,,2020-06-15 12:31:31.759698,2020-06-15 12:31:31.759698,9-UT,38,109,NULL,3
511,Terrarium of Circulation,"[Poison] Poison effect becomes irremovable and for the duration of the Poison, target takes 10% increased M.DMG.",T10,,2020-06-15 12:31:37.804012,2020-06-15 12:31:37.804012,9-UT,38,109,NULL,4
512,Book of Blessings,[Path of Blessings] Reduces Mana Cost by 1 and Cooldown by 12%.,T10,,2020-06-15 12:35:36.186551,2020-06-15 12:35:36.186551,9-UT,39,109,NULL,1
513,Dice of Remembrance,"[Zone of Faith] Reduces Mana Cost by 1, and reduces Mana of enemies within range by 200 per sec.",T10,,2020-06-15 12:35:42.890163,2020-06-15 12:35:42.890163,9-UT,39,109,NULL,2
514,Guidance of Morning Star,[Stigmata] The effect of Stigmata cannot be dispelled by skill removing the positive effects. Reduces Cooldown by 12%.,T10,,2020-06-15 12:35:48.698286,2020-06-15 12:35:48.698286,9-UT,39,109,NULL,3
515,Sword of Sacrifice,[Holy Sacrifice] Increases DEF boost by 50%. Targets have their ATK increased by 8% for 5 sec.,T10,,2020-06-15 12:35:55.633225,2020-06-15 12:35:55.633225,9-UT,39,109,NULL,4
516,Golden Bell of Luck,"[Pew!] Increases DMG by 20%, and upon Critical Hit, recovers Mana by 200.",T10,,2020-06-15 12:36:09.099605,2020-06-15 12:36:09.099605,9-UT,40,109,NULL,1
517,Moonlight Carrot,[Look Out Above!] Increases DMG by 20% and reduces Cooldown by 10% upon a Crit Hit.,T10,,2020-06-15 12:36:14.501862,2020-06-15 12:36:14.501862,9-UT,40,109,NULL,2
518,Never-Melting Snow Flower,"[Twinkle Twinkle] Crit Chance Reduction effect becomes irremovable, and its duration is increased by 2 sec.",T10,,2020-06-15 12:36:20.109476,2020-06-15 12:36:20.109476,9-UT,40,109,NULL,3
519,Carrot Cake,"[Gotcha!] Greatly increases the knockback range, and Cooldown is reduced by 2 sec.",T10,,2020-06-15 12:36:28.971255,2020-06-15 12:36:28.971255,9-UT,40,109,NULL,4
520,Turbulent Dance,"[Raven Storm] Gains immunity to CC for the skill's duration, and reduces the target's Mana by 100.",T10,,2020-06-15 12:36:37.704562,2020-06-15 12:36:37.704562,9-UT,41,109,NULL,1
521,Spirit's Sabaton,[Claw of Restriction] Increases DMG by 50% and increases M.Weakness of the affected enemy by 10% for 10 sec.,T10,,2020-06-15 12:36:42.638452,2020-06-15 12:36:42.638452,9-UT,41,109,NULL,2
522,Pendant of Darkness,"[Area of Darkness] DMG is increased by 20%, and the last attack reduces target's P.DEF and M.DEF by 30% for 7 sec.",T10,,2020-06-15 12:36:47.71034,2020-06-15 12:36:47.71034,9-UT,41,109,NULL,3
523,Abyssal Letter,"[Black Wind] Every 10 sec, attacks enemies affected by Black Wind, dealing M.DMG equal to 200% of ATK. Increases own ATK by 2% for 20 sec per hit enemy. This effect can be stacked up to max 10 times.",T10,,2020-06-15 12:36:54.475854,2020-06-15 12:36:54.475854,9-UT,41,109,NULL,4
524,Healthy Potion Set,"[Take Anything!] Reduces Mana Cost by 1, and increases the target's M.DEF by 2% for 20 sec. This effect can be stacked up to max 8 times.",T10,,2020-06-15 12:37:07.192847,2020-06-15 12:37:07.192847,9-UT,42,109,NULL,1
525,Sweet Piece of Cake,[Cheer Up!] Increases Heal Rate by 20% and the chance of double Heal Rate by 20% additionally.,T10,,2020-06-15 12:37:13.093747,2020-06-15 12:37:13.093747,9-UT,42,109,NULL,2
526,Crystal Ball from Unknown Origin,[Not for sale!] DMG is increased by 20% and attacks the enemy 1 more time.,T10,,2020-06-15 12:37:18.099818,2020-06-15 12:37:18.099818,9-UT,42,109,NULL,3
527,Dangerous Snack Set,"[Take This!] Changes the target to all enemies. Upon activation, all allies recover 200 Mana.",T10,,2020-06-15 12:37:23.114157,2020-06-15 12:37:23.114157,9-UT,42,109,NULL,4
528,Strangely Healthy Injection,"[Healing Salve] Increases Heal Rate by 50%, and for 10 sec, increases the targets' Crit DMG by 20%.",T10,,2020-06-15 12:37:32.97515,2020-06-15 12:37:32.97515,9-UT,43,109,NULL,1
529,Special Potion of Double Reaction,[Special Water Cannon] Increases Resistance by 30% and reduces Cooldown by 12%.,T10,,2020-06-15 12:37:38.120791,2020-06-15 12:37:38.120791,9-UT,43,109,NULL,2
530,Mysterious Potion,[Strengthening Potion] dispels target's negative effects and target gains immunity to CC for 2 sec.,T10,,2020-06-15 12:37:43.633803,2020-06-15 12:37:43.633803,9-UT,43,109,NULL,3
531,Old Medical Report,[Mediana's Special Poison] Increases ATK boost by 50%. All allies take 4% reduced P.DMG.,T10,,2020-06-15 12:37:52.551833,2020-06-15 12:37:52.551833,9-UT,43,109,NULL,4
532,Proof of Endeavor,"[Target Lock On] Increases DMG by 20%, and reduces the target's M.Crit Resistance by 500 for 10 sec.",T10,,2020-06-15 12:38:04.260005,2020-06-15 12:38:04.260005,9-UT,44,109,NULL,1
533,Gemini Ring of Instant Teleportation,[Restrain and Protect] Reduces Mana Cost by 1 and upon Crit hit recovers 160 Mana.,T10,,2020-06-15 12:38:21.874948,2020-06-15 12:38:21.874948,9-UT,44,109,NULL,2
534,Magic Powder of Lightning,[Assassination] DMG is increased by 50% and upon Crit Hit increases own ATK by 10% for 10 sec.,T10,,2020-06-15 12:38:28.117363,2020-06-15 12:38:28.117363,9-UT,44,109,NULL,3
535,Birth of Miracle,"[Target Eliminated] Increases ATK boost by 50%. Every 5 sec, stuns enemies under Target Lock On for 1 sec.",T10,,2020-06-15 12:38:36.032544,2020-06-15 12:38:36.032544,9-UT,44,109,NULL,4
536,Coin of the Deep,"[Baaaam!] Gains Immunity to CC for the skill's duration, and reduces the target's P.Crit Resistance by 200 for 10 sec.",T10,,2020-06-15 12:38:49.316685,2020-06-15 12:38:49.316685,9-UT,45,109,NULL,1
537,Pirate King's Sextant,[Roll Over] increases DMG by 4% on every use and recovers 120 MP upon a Crit Hit. This effect stacks up to max 10 times.,T10,,2020-06-15 12:38:55.226911,2020-06-15 12:38:55.226911,9-UT,45,109,NULL,2
538,Miruru Cannonball,"[Miruru Pirates!] DMG is increased by 50%, and skill cooldown is reduced by 12%.",T10,,2020-06-15 12:39:01.034897,2020-06-15 12:39:01.034897,9-UT,45,109,NULL,3
539,Turtle Gunpowder Keg,"[Boooooom!] Increases DMG by 50%. Upon activation, increases ATK Spd by 200 for 3 sec.",T10,,2020-06-15 12:39:07.085558,2020-06-15 12:39:07.085558,9-UT,45,109,NULL,4
540,Potential Madness,[Bang! Bang!!] Increases DMG by 50% and reduces Cooldown by 0.8 sec.,T10,,2020-06-15 12:42:20.434168,2020-06-15 12:42:20.434168,9-UT,46,109,NULL,1
541,Wolf's Barrage Box,"[Time to Die!] Reduces Mana Cost by 1, and increases DMG dealt to bosses by 20% for the duration of Skill.",T10,,2020-06-15 12:42:26.45015,2020-06-15 12:42:26.45015,9-UT,46,109,NULL,2
542,Wolfhead Mercenary Insignia,"[Dance with me!!] DMG is increased by 20% and per every activation, skill cooldown is reduced by 5%. This effect can be stacked max 8 times.",T10,,2020-06-15 12:42:31.838252,2020-06-15 12:42:31.838252,9-UT,46,109,NULL,3
543,Song of Madness,"[You're Next!!] Increases DMG by 20%. Upon attacking enemies inflicted with 100 or more stacks of Mark of Death, increases own Crit DMG by 2% for 10 sec. Crit DMG boost can be stacked up to max 25 times.",T10,,2020-06-15 12:42:38.314125,2020-06-15 12:42:38.314125,9-UT,46,109,NULL,4
544,Hell's Eye,"[Burning Power] Increases DMG by 20%, and Flame stacked upon enemies become irremovable.",T10,,2020-06-15 13:15:33.10727,2020-06-15 13:15:33.10727,9-UT,47,109,NULL,1
545,Hatchling Leather Gloves,"[Hellfire] Upon blocking target's M.ATK during the skill's duration, DMG reduction is increased by 100 and M.Crit resistance is increased by 250.",T10,,2020-06-15 13:15:40.946146,2020-06-15 13:15:40.946146,9-UT,47,109,NULL,2
546,Hellish Sealing Stone,[Lava Eruption] DMG is increased by 20% and target's M.DEF is decreased by 25% for 7 sec.,T10,,2020-06-15 13:15:47.330525,2020-06-15 13:15:47.330525,9-UT,47,109,NULL,3
547,Jewel of Inferno,[Fire Smash] Increases the number of Flame stacks by 3. Hit targets have their ATK Spd reduced by 140 for 5 sec.,T10,,2020-06-15 13:15:52.815271,2020-06-15 13:15:52.815271,9-UT,47,109,NULL,4
548,Soul of Gust,"[Fierce Winds] Increases DMG by 50% and upon a Critical Hit, reduces Mana by 200.",T10,,2020-06-15 13:16:03.094016,2020-06-15 13:16:03.094016,9-UT,48,109,NULL,1
549,Himmullis's Scarf,"[Wind Reading] All effects become irremovable and upon activation, heals own HP equal to 10% of Max HP.",T10,,2020-06-15 13:16:08.884166,2020-06-15 13:16:08.884166,9-UT,48,109,NULL,2
550,Tempest Pride,[Dive Bomb] Reduces Mana Cost by 1 and increases DMG by 20%.,T10,,2020-06-15 13:16:15.618544,2020-06-15 13:16:15.618544,9-UT,48,109,NULL,3
551,Green Ribbon,"[Tornado Strike] Increases the chance of dealing additional DMG by 10% and upon activation during Guild War, deals additional P.DMG equal to 10% of the target's Max HP.",T10,,2020-06-15 13:16:21.545181,2020-06-15 13:16:21.545181,9-UT,48,109,NULL,4
552,Cartridge of Black Lightning,"[Black Lightning Claw] Recovers Mana by 100 upon each hit, and increases own P.DEF and M.DEF by 10% for 10 sec.",T10,,2020-06-15 13:16:32.322893,2020-06-15 13:16:32.322893,9-UT,49,109,NULL,1
553,Memories of the Blue God Dragon,[Obsidian Roar] Increases DEF Boost of allies by 20% and dispels positive effects from all enemies upon using Obsidian Roar.,T10,,2020-06-15 13:16:37.571382,2020-06-15 13:16:37.571382,9-UT,49,109,NULL,2
554,Rage Vortex,[Breath of Destruction] Increases Stun duration by 1 sec and reduces Cooldown of Breath of Destruction by 3 sec.,T10,,2020-06-15 13:16:43.317492,2020-06-15 13:16:43.317492,9-UT,49,109,NULL,3
555,Ashen Nova,"[Black Dragon Hide] Every 10 sec, recovers 1 orb of Mana and increases All Block of all allies by 200 for 5 sec.",T10,,2020-06-15 13:16:49.478816,2020-06-15 13:16:49.478816,9-UT,49,109,NULL,4
556,Flower of Jungle,[Scar of Barbarism] Reduces Mana Cost by 1 and reduces P.Crit Resistance of the affected enemy by 200 for 10 sec.,T10,,2020-06-15 13:16:59.711002,2020-06-15 13:16:59.711002,9-UT,50,109,NULL,1
557,Gift of Hunter,[On the Hunt] Increases DMG by 50% and P.DMG increase inflicted by [Hunt Mark] and [Enhanced Hunt Mark] by an additional 8%.,T10,,2020-06-15 13:17:10.705523,2020-06-15 13:17:10.705523,9-UT,50,109,NULL,2
558,Bone Mask of Spell,"[Demonic Eyes of Petrification] Pulls enemies to the front upon casting, and reduces Mana of enemies by 200 upon hit.",T10,,2020-06-15 13:17:16.651551,2020-06-15 13:17:16.651551,9-UT,50,109,NULL,3
559,Blood Stabilizer,"[Demonic Blood] At the beginning of every battle, gains 1 stack of Demonic Blood. 4 stacks of Demonic Blood will grant immunity to CC for 2 sec.",T10,,2020-06-15 13:17:22.283304,2020-06-15 13:17:22.283304,9-UT,50,109,NULL,4
560,Special Boots of Stockade,"[Mace of Rehabilitation] Reduces P.DEF of hit enemy by 25% for 10 sec, and adds Reduction Effect on Heal Rate by 30% in Disarmament state.",T10,,2020-06-15 13:17:31.023715,2020-06-15 13:17:31.023715,9-UT,51,109,NULL,1
561,Pendant of War God,[Merciless Gale] Increases DMG by 50% and reduces Cooldown by 1.6% for each enemy hit.,T10,,2020-06-15 13:17:36.851739,2020-06-15 13:17:36.851739,9-UT,51,109,NULL,2
562,Merciless Skull Knuckle,[Last Execution] Reduces Cooldown by 30% and increases own DMG to Boss by 4% per use. This effect can be stacked up to max 10 times.,T10,,2020-06-15 13:17:47.298186,2020-06-15 13:17:47.298186,9-UT,51,109,NULL,3
563,Ominous Manicure,"[Massacre Instinct] Cruel Madness becomes irremovable. Upon activation, reduces Cooldown of all Skills by 30% immediately.",T10,,2020-06-15 13:17:55.037296,2020-06-15 13:17:55.037296,9-UT,51,109,NULL,4
564,Dimensional Magical Circle,"[Dimension Blade] Increases the number of targets by 1, and for 10 sec, reduces the target's P.Block by 200.",T10,,2020-06-15 13:19:49.251662,2020-06-15 13:19:49.251662,9-UT,52,109,NULL,1
565,Sword of Flow Cutting,[Dimension Cleaver] DMG is increased by 50% and own Crit DMG is increased by 10% for 8 sec per each hit enemies. This effect can be stacked max 5 times.,T10,,2020-06-15 13:19:54.796992,2020-06-15 13:19:54.796992,9-UT,52,109,NULL,2
566,Dimension Stone,[Infinity Blades] Mana cost is reduced by 1 and DMG is increased by 20%.,T10,,2020-06-15 13:20:00.45774,2020-06-15 13:20:00.45774,9-UT,52,109,NULL,3
567,Spring of Galaxy,[Hidden Blade] Increases DMG by 50%. Increases own Crit DMG by 1% for 5 sec upon each successful hit. Crit DMG boost can be stacked up to max 20 times.,T10,,2020-06-15 13:20:06.794639,2020-06-15 13:20:06.794639,9-UT,52,109,NULL,4
568,Exquisite Orbment,"[Time Fracture] Gains immunity to CC for the skill's duration, and reduces the target's Mana by 400.",T10,,2020-06-15 13:20:14.891839,2020-06-15 13:20:14.891839,9-UT,53,109,NULL,1
569,Fragment Collection,[Time Fragments] Has a 25% chance to reset Cooldown and increases DMG by 20%.,T10,,2020-06-15 13:20:20.204312,2020-06-15 13:20:20.204312,9-UT,53,109,NULL,2
570,Threads of Time,[Time Distortion] DMG is increased by 20% and all allies' negative effects are dispelled.,T10,,2020-06-15 13:20:25.32919,2020-06-15 13:20:25.32919,9-UT,53,109,NULL,3
571,Time Manipulating Clockwork,[Clock Magic] Increases DMG by 50%. Hit enemies take 10% increased M.DMG for 10 sec.,T10,,2020-06-15 13:20:31.202065,2020-06-15 13:20:31.202065,9-UT,53,109,NULL,4
572,Strange Card,"[Card of Death - Carta] Increases DMG by 50%, and upon killing an enemy, recovers Mana by 1000.",T10,,2020-06-15 13:20:41.493698,2020-06-15 13:20:41.493698,9-UT,54,109,NULL,1
573,Elliciad's Heart,[Card of Love - Elliciad] Dispels Negative Effects of the target and all skill cooldown are decreased by 6%.,T10,,2020-06-15 13:20:46.663239,2020-06-15 13:20:46.663239,9-UT,54,109,NULL,2
574,Coin of Fortune,[Card of Fortune - Vellekia] Mana cost is reduced by 1 and DMG is increased by 20%.,T10,,2020-06-15 13:20:52.609114,2020-06-15 13:20:52.609114,9-UT,54,109,NULL,3
575,Fate Tying Thread,"[Pathfinder of Fate] Upon acquiring a card, increases DMG to Non-Hero enemies by 10% and takes 20% reduced DMG for 10 sec.",T10,,2020-06-15 13:20:58.109046,2020-06-15 13:20:58.109046,9-UT,54,109,NULL,4
576,Incomprehensible Framed Painting,[A Present For You!] Reduces Mana Cost by 1. [Now D.I.E!] Increases DMG by 20%.,T10,,2020-06-15 13:21:07.351092,2020-06-15 13:21:07.351092,9-UT,55,109,NULL,1
577,Special Fuel Tank,"[The Thrill! How Exciting!!] Upon using the Skill, dispels negative effects from self and gains immunity to CC for 4 sec up activation.",T10,,2020-06-15 13:21:12.33123,2020-06-15 13:21:12.33123,9-UT,55,109,NULL,2
578,Elemtal's Cottage,"[Don't You Dare Run!] Increases DMG by 50%, and each hit increases Crit DMG by 2% for 10 sec. This effect can be stacked up to max 20 times.",T10,,2020-06-15 13:21:17.363232,2020-06-15 13:21:17.363232,9-UT,55,109,NULL,3
579,Letter of Appointment: Hound Unit Leader,"[Cruel Delight] Increases Crit DMG by 50%, and reduces self's Cooldown of all Skills by 3 sec.",T10,,2020-06-15 13:21:22.814356,2020-06-15 13:21:22.814356,9-UT,55,109,NULL,4
580,Source of Snow,"[Wedge of Cold Snap] Increases DMG by 20% and upon casting, increases CC ACC by 400 for 10 sec.",T10,,2020-06-15 13:21:31.078841,2020-06-15 13:21:31.078841,9-UT,56,109,NULL,1
581,Frozen Brooch,[Ice Spear] Reduces Cooldown by 8% and has a 40% chance to freeze the enemy for 1 sec upon damaging the enemy in Frost state. This effect is not applied to additionally created spears.,T10,,2020-06-15 13:21:41.847179,2020-06-15 13:21:41.847179,9-UT,56,109,NULL,2
582,Glacial Heart,[Icy Conquest] DMG is increased by 50% and Freeze duration is increased by 1 sec.,T10,,2020-06-15 13:21:49.013376,2020-06-15 13:21:49.013376,9-UT,56,109,NULL,3
583,Ice Dragon's Heart,"[Chill of Early Dawn] Increases the number of targets by 1. Upon a Critical Hit, recovers own Mana by 100.",T10,,2020-06-15 13:21:54.694825,2020-06-15 13:21:54.694825,9-UT,56,109,NULL,4
584,Mad Dragon Shield Decoration,[Collision] Reduces the target's CC Resist by 250 and P.Block chance by 200 for 10 sec.,T10,,2020-06-15 13:22:05.032491,2020-06-15 13:22:05.032491,9-UT,57,109,NULL,1
585,Dwarfish Capricorn Helmet,[Headbutt] Reduces Mana Cost by 1 and reduces P.Crit Resistance of the affected enemy by 200 for 10 sec.,T10,,2020-06-15 13:22:10.227249,2020-06-15 13:22:10.227249,9-UT,57,109,NULL,2
586,Dwarven Ceremonial Hammer,"[Earth Incarnate] For the duration of skill, ATK Spd and Crit chance is increased by 250, and DEF boost is increased by 20%.",T10,,2020-06-15 13:22:17.821593,2020-06-15 13:22:17.821593,9-UT,57,109,NULL,3
587,Hammer of Titan,"[Destroy Armor] Upon attack, reduces the target's ATK by 20% and each stack reduces its Heal Rate by 4%.",T10,,2020-06-15 13:22:23.329427,2020-06-15 13:22:23.329427,9-UT,57,109,NULL,4
588,Weight of Fierce Attack,"[Vital Strike] Increases DMG by 50%, and for 10 sec, reduces the target's P.Block chance by 200.",T10,,2020-06-15 13:22:32.956016,2020-06-15 13:22:32.956016,9-UT,58,109,NULL,1
589,Fancy Tea Set,[Coordination] Increases ATK Boost by 20% and reduces Cooldown of the Hero with the highest ATK by 30%.,T10,,2020-06-15 13:22:38.569457,2020-06-15 13:22:38.569457,9-UT,58,109,NULL,2
590,Magical Stone of Gravity,[Turbulent Dance] DMG is increased by 20% and target is inflicted by Stun for 3 sec.,T10,,2020-06-15 13:22:45.244671,2020-06-15 13:22:45.244671,9-UT,58,109,NULL,3
591,Beginning of Turbulence,[Weapon Mastery] Increases ATK boost by 50% and All DEF for self by 10%.,T10,,2020-06-15 13:22:50.81318,2020-06-15 13:22:50.81318,9-UT,58,109,NULL,4
592,Classified Resistance Document,[Release! Ultrasonic Wave!] Rehartna becomes immune to CC while in use. Each hit reduces enemy's Mana by 140.,T10,,2020-06-15 13:23:00.198656,2020-06-15 13:23:00.198656,9-UT,59,109,NULL,1
593,Ultrasonic Wave Generator,"[Crystal Clear, Matimaruma!] Increases Crit Resistance of allies within range by 100 and recovers their mana by 150 every sec.",T10,,2020-06-15 13:23:06.572635,2020-06-15 13:23:06.572635,9-UT,59,109,NULL,2
594,Madley Sheet,"[You've Never Seen a Weapon Like This!] Reduces Cooldown of all skills by an additional 1 sec, and grants immunity to CC to the target for 5 sec.",T10,,2020-06-15 13:23:11.661173,2020-06-15 13:23:11.661173,9-UT,59,109,NULL,3
595,Dragon Drawing,[Battle March Melody] Max number of stacks increases to 6 times and each stack increases DMG dealt to Bosses by 3%,T10,,2020-06-15 13:23:17.609065,2020-06-15 13:23:17.609065,9-UT,59,109,NULL,4
596,Wing of Lightning Flash,"[Float Like a Butterfly] Increases DMG by 20%, and reduces the target's P.Block chance by 500 for 10 sec.",T10,,2020-06-15 13:23:33.834892,2020-06-15 13:23:33.834892,9-UT,60,109,NULL,1
597,Master's Ring,[Sharp End] Increases ATK Boost by 50% and recovers additional 40 MP upon a Crit Hit for the skill's duration.,T10,,2020-06-15 13:23:40.123744,2020-06-15 13:23:40.123744,9-UT,60,109,NULL,2
598,Medal of Swiftness,"[Shooting Star] DMG is increased by 20% and upon Crit Hit, mana is recovered by 200.",T10,,2020-06-15 13:23:45.603334,2020-06-15 13:23:45.603334,9-UT,60,109,NULL,3
599,Amethyst Pin,"[Lucky Child] Increases the max number of stacks by 2, each stack increasing Crit DMG by 2%.",T10,,2020-06-15 13:23:50.956168,2020-06-15 13:23:50.956168,9-UT,60,109,NULL,4
600,Melody of Blue Star,"[Healing Soul] Reduces Mana Cost by 1, and increases the target's CC ACC by 100 for the duration of skill.",T10,,2020-06-15 13:24:00.745598,2020-06-15 13:24:00.745598,9-UT,61,109,NULL,1
601,Seed of Birth,[Salvation] Increases M.DEF Boost by 50% and reduces Cooldown by 12%.,T10,,2020-06-15 13:24:09.384794,2020-06-15 13:24:09.384794,9-UT,61,109,NULL,2
602,Haven of Souls,[Soulrush] Mana cost is reduced by 1 and heals all allies' HP by 8% of DMG.,T10,,2020-06-15 13:24:15.355117,2020-06-15 13:24:15.355117,9-UT,61,109,NULL,3
603,Blue Star Candy,[Spiritual Tuning] Increases Heal Rate by 50%. Targets have their ATK increased by 20% for 4 sec.,T10,,2020-06-15 13:24:25.617278,2020-06-15 13:24:25.617278,9-UT,61,109,NULL,4
604,Tear of Venom,"[Tears of Mr. Python!] Gains Immunity to CC for the skill's duration, and increases the skill duration by 0.8 sec.",T10,,2020-06-15 14:48:10.104913,2020-06-15 14:48:10.104913,9-UT,62,109,NULL,1
605,Basilisk's Poisonous Fang,[Screechy Grass Extract!] Skill cooldown is decreased by 30% and deals 3% of ATK as additional P.DMG per each stacked Tickle Tickle Potion! of target.,T10,,2020-06-15 14:48:24.136866,2020-06-15 14:48:24.136866,9-UT,62,109,NULL,2
606,Sparkling Potion,[More! Stronger!] Attacks additional 1 target and ATK Spd is increased by 100 for the duration.,T10,,2020-06-15 14:48:29.713201,2020-06-15 14:48:29.713201,9-UT,62,109,NULL,3
607,Laughter of Death,[Tickle Tickle Potion!] Increases DMG by 20%. Hit enemies have their P.Crit Resistance reduced by 250.,T10,,2020-06-15 14:48:37.604166,2020-06-15 14:48:37.604166,9-UT,62,109,NULL,4
